ref_area,year,studenti,scuole,region,children_6_10,_merge,proj,studenti_proj,ratio,ratio_hat,ratio_lcl,ratio_ucl,scuole_hat,scuole_lcl,scuole_ucl
,2064,,,Abruzzo,65586.0,right_only,BSL,65586.0,,132.38974873166052,130.05985037406484,134.73658536585367,495.40089492076623,486.77202128815026,504.275530160678
,2065,,,Abruzzo,64690.0,right_only,BSL,64690.0,,132.38974873166052,130.05985037406484,134.73658536585367,488.63299930510124,480.12200861663223,497.38639414043024
,2066,,,Abruzzo,63895.0,right_only,BSL,63895.0,,132.38974873166052,130.05985037406484,134.73658536585367,482.6280026371842,474.2216067484884,491.2738236760364
,2067,,,Abruzzo,63219.0,right_only,BSL,63219.0,,132.38974873166052,130.05985037406484,134.73658536585367,477.5218671057226,469.20440968828063,486.0762165893316
,2068,,,Abruzzo,62678.0,right_only,BSL,62678.0,,132.38974873166052,130.05985037406484,134.73658536585367,473.4354479895677,465.1891676622859,481.91659316639186
,2069,,,Abruzzo,62264.0,right_only,BSL,62264.0,,132.38974873166052,130.05985037406484,134.73658536585367,470.3083176492939,462.1165055573657,478.7334432641792
,2070,,,Abruzzo,61978.0,right_only,BSL,61978.0,,132.38974873166052,130.05985037406484,134.73658536585367,468.1480295398294,459.99384526266243,476.5344556505733
,2071,,,Abruzzo,61819.0,right_only,BSL,61819.0,,132.38974873166052,130.05985037406484,134.73658536585367,466.947030206246,458.8137648890337,475.3119415576945
,2072,,,Abruzzo,61757.0,right_only,BSL,61757.0,,132.38974873166052,130.05985037406484,134.73658536585367,466.4787160006977,458.3536077622099,474.8352379491506
,2073,,,Abruzzo,61772.0,right_only,BSL,61772.0,,132.38974873166052,130.05985037406484,134.73658536585367,466.5920178246207,458.46493609934464,474.9505694673467
,2074,,,Abruzzo,61838.0,right_only,BSL,61838.0,,132.38974873166052,130.05985037406484,134.73658536585367,467.0905458498817,458.9547807827377,475.4580281474096
,2075,,,Abruzzo,61931.0,right_only,BSL,61931.0,,132.38974873166052,130.05985037406484,134.73658536585367,467.7930171582041,459.6450164729734,476.1730835602255
,2076,,,Abruzzo,62037.0,right_only,BSL,62037.0,,132.38974873166052,130.05985037406484,134.73658536585367,468.59368338059306,460.43173672205927,476.988092955478
,2077,,,Abruzzo,62141.0,right_only,BSL,62141.0,,132.38974873166052,130.05985037406484,134.73658536585367,469.3792426931256,461.2036131928605,477.78772481497106
,2078,,,Abruzzo,62231.0,right_only,BSL,62231.0,,132.38974873166052,130.05985037406484,134.73658536585367,470.0590536366634,461.8715832156692,478.47971392414775
,2079,,,Abruzzo,62322.0,right_only,BSL,62322.0,,132.38974873166052,130.05985037406484,134.73658536585367,470.74641803512935,462.54697512762027,479.17939180120413
,2080,,,Abruzzo,62398.0,right_only,BSL,62398.0,,132.38974873166052,130.05985037406484,134.73658536585367,471.32048060967236,463.11103870243653,479.7637381600644
ITF5,2015,24765.0,204.0,Basilicata,,left_only,,24765.0,121.3970588235294,121.3970588235294,121.3970588235294,121.3970588235294,204.0,204.0,204.0
ITF5,2016,24197.0,203.0,Basilicata,,left_only,,24197.0,119.19704433497537,119.19704433497537,119.19704433497537,119.19704433497537,203.0,203.0,203.0
ITF5,2017,23815.0,201.0,Basilicata,,left_only,,23815.0,118.48258706467662,118.48258706467662,118.48258706467662,118.48258706467662,201.0,201.0,201.0
ITF5,2018,23003.0,201.0,Basilicata,,left_only,,23003.0,114.44278606965175,114.44278606965175,114.44278606965175,114.44278606965175,201.0,201.0,201.0
ITF5,2019,22414.0,198.0,Basilicata,,left_only,,22414.0,113.20202020202021,113.20202020202021,113.20202020202021,113.20202020202021,198.0,198.0,198.0
ITF5,2020,21670.0,194.0,Basilicata,,left_only,,21670.0,111.70103092783505,111.70103092783505,111.70103092783505,111.70103092783505,194.0,194.0,194.0
ITF5,2021,20922.0,192.0,Basilicata,,left_only,,20922.0,108.96875,108.96875,108.96875,108.96875,192.0,192.0,192.0
ITF5,2022,20458.0,191.0,Basilicata,,left_only,,20458.0,107.10994764397905,107.10994764397905,107.10994764397905,107.10994764397905,191.0,191.0,191.0
,2024,,,Basilicata,40344.0,right_only,BSL,40344.0,,113.82240313583597,107.10994764397905,121.3970588235294,354.44691808038317,332.33095093882497,376.6596930296217
,2025,,,Basilicata,39818.0,right_only,BSL,39818.0,,113.82240313583597,107.10994764397905,121.3970588235294,349.8256837230988,327.99806178073896,371.7488513051129
,2026,,,Basilicata,39105.0,right_only,BSL,39105.0,,113.82240313583597,107.10994764397905,121.3970588235294,343.5615390524832,322.1247728649304,365.09213999413436
,2027,,,Basilicata,38159.0,right_only,BSL,38159.0,,113.82240313583597,107.10994764397905,121.3970588235294,335.25034570269037,314.3321623258631,356.2600938508163
,2028,,,Basilicata,36939.0,right_only,BSL,36939.0,,113.82240313583597,107.10994764397905,121.3970588235294,324.5318933911182,304.28249545729864,344.8699286342751
,2029,,,Basilicata,35624.0,right_only,BSL,35624.0,,113.82240313583597,107.10994764397905,121.3970588235294,312.97880749790727,293.4502725620836,332.59282432300324
,2030,,,Basilicata,34524.0,right_only,BSL,34524.0,,113.82240313583597,107.10994764397905,121.3970588235294,303.31462918419464,284.3890975166566,322.32300322612184
,2031,,,Basilicata,33407.0,right_only,BSL,33407.0,,113.82240313583597,107.10994764397905,121.3970588235294,293.5010953874519,275.18788612961845,311.8944667122886
,2032,,,Basilicata,32464.0,right_only,BSL,32464.0,,113.82240313583597,107.10994764397905,121.3970588235294,285.2162588876056,267.4199878861296,303.09042917196206
,2033,,,Basilicata,31793.0,right_only,BSL,31793.0,,113.82240313583597,107.10994764397905,121.3970588235294,279.3211101162409,261.89267110841917,296.82583830286444
,2034,,,Basilicata,31277.0,right_only,BSL,31277.0,,113.82240313583597,107.10994764397905,121.3970588235294,274.7877319254448,257.6421562689279,292.0083585883273
,2035,,,Basilicata,30846.0,right_only,BSL,30846.0,,113.82240313583597,107.10994764397905,121.3970588235294,271.0011311497992,254.09182313749244,287.98445595854923
,2036,,,Basilicata,30426.0,right_only,BSL,30426.0,,113.82240313583597,107.10994764397905,121.3970588235294,267.31117215729074,250.63210175651122,284.06325153973995
,2037,,,Basilicata,30006.0,right_only,BSL,30006.0,,113.82240313583597,107.10994764397905,121.3970588235294,263.6212131647823,247.17238037553,280.14204712093067
,2038,,,Basilicata,29557.0,right_only,BSL,29557.0,,113.82240313583597,107.10994764397905,121.3970588235294,259.6764712894578,243.47377347062388,275.95009287320363
,2039,,,Basilicata,29095.0,right_only,BSL,29095.0,,113.82240313583597,107.10994764397905,121.3970588235294,255.6175163976985,239.66807995154454,271.63676801251347
,2040,,,Basilicata,28666.0,right_only,BSL,28666.0,,113.82240313583597,107.10994764397905,121.3970588235294,251.8484868553506,236.134221683828,267.6315377847297
,2041,,,Basilicata,28271.0,right_only,BSL,28271.0,,113.82240313583597,107.10994764397905,121.3970588235294,248.37816827906286,232.88043609933374,263.94373839084955
,2042,,,Basilicata,27908.0,right_only,BSL,27908.0,,113.82240313583597,107.10994764397905,121.3970588235294,245.1889894355377,229.89024833434283,260.5546974288787
,2043,,,Basilicata,27585.0,right_only,BSL,27585.0,,113.82240313583597,107.10994764397905,121.3970588235294,242.35123525796573,227.22955784373107,257.5391045067944
,2044,,,Basilicata,27302.0,right_only,BSL,27302.0,,113.82240313583597,107.10994764397905,121.3970588235294,239.86490574634695,224.8983646274985,254.89695962459675
,2045,,,Basilicata,27032.0,right_only,BSL,27032.0,,113.82240313583597,107.10994764397905,121.3970588235294,237.49278925116295,222.67425802543914,252.37618535536222
,2046,,,Basilicata,26775.0,right_only,BSL,26775.0,,113.82240313583597,107.10994764397905,121.3970588235294,235.23488577241372,220.55723803755302,249.97678169909082
,2047,,,Basilicata,26525.0,right_only,BSL,26525.0,,113.82240313583597,107.10994764397905,121.3970588235294,233.0384816102063,218.49788007268324,247.64273144979958
,2048,,,Basilicata,26279.0,right_only,BSL,26279.0,,113.82240313583597,107.10994764397905,121.3970588235294,230.8772199145942,216.47147183525138,245.34602600449702
,2049,,,Basilicata,26023.0,right_only,BSL,26023.0,,113.82240313583597,107.10994764397905,121.3970588235294,228.62810205249383,214.36268927922472,242.9559585492228
,2050,,,Basilicata,25759.0,right_only,BSL,25759.0,,113.82240313583597,107.10994764397905,121.3970588235294,226.30869925720282,212.18800726832225,240.49120148597126
,2051,,,Basilicata,25491.0,right_only,BSL,25491.0,,113.82240313583597,107.10994764397905,121.3970588235294,223.95415399531646,209.98037552998184,237.98909961873107
,2052,,,Basilicata,25204.0,right_only,BSL,25204.0,,113.82240313583597,107.10994764397905,121.3970588235294,221.43268201710237,207.61623258631133,235.30960993254473
,2053,,,Basilicata,24896.0,right_only,BSL,24896.0,,113.82240313583597,107.10994764397905,121.3970588235294,218.72671208926283,205.07910357359177,232.43406002541795
,2054,,,Basilicata,24576.0,right_only,BSL,24576.0,,113.82240313583597,107.10994764397905,121.3970588235294,215.91531476163735,202.44312537855845,229.44647570632515
,2055,,,Basilicata,24236.0,right_only,BSL,24236.0,,113.82240313583597,107.10994764397905,121.3970588235294,212.92820510103525,199.64239854633556,226.2721673672891
,2056,,,Basilicata,23881.0,right_only,BSL,23881.0,,113.82240313583597,107.10994764397905,121.3970588235294,209.80931119070073,196.71811023622047,222.95781601329554
,2057,,,Basilicata,23521.0,right_only,BSL,23521.0,,113.82240313583597,107.10994764397905,121.3970588235294,206.64648919712207,193.752634766808,219.59678365431617
,2058,,,Basilicata,23154.0,right_only,BSL,23154.0,,113.82240313583597,107.10994764397905,121.3970588235294,203.4221678870016,190.72949727437918,216.17039788835663
,2059,,,Basilicata,22787.0,right_only,BSL,22787.0,,113.82240313583597,107.10994764397905,121.3970588235294,200.1978465768811,187.70635978195034,212.74401212239712
,2060,,,Basilicata,22414.0,right_only,BSL,22414.0,,113.82240313583597,107.10994764397905,121.3970588235294,196.92081156686766,184.63379769836465,209.2616091504546
,2061,,,Basilicata,22048.0,right_only,BSL,22048.0,,113.82240313583597,107.10994764397905,121.3970588235294,193.705275873396,181.61889763779527,205.84455958549222
,2062,,,Basilicata,21686.0,right_only,BSL,21686.0,,113.82240313583597,107.10994764397905,121.3970588235294,190.52488264651967,178.63694730466383,202.46485482451854
,2063,,,Basilicata,21330.0,right_only,BSL,21330.0,,113.82240313583597,107.10994764397905,121.3970588235294,187.3972031195363,175.70442156268928,199.1411672695278
,2064,,,Basilicata,20989.0,right_only,BSL,20989.0,,113.82240313583597,107.10994764397905,121.3970588235294,184.4013078422854,172.8954572986069,195.95752272949457
,2065,,,Basilicata,20668.0,right_only,BSL,20668.0,,113.82240313583597,107.10994764397905,121.3970588235294,181.5811248980111,170.25124167171413,192.96060220940464
,2066,,,Basilicata,20366.0,right_only,BSL,20366.0,,113.82240313583597,107.10994764397905,121.3970588235294,178.92786867006453,167.76353725015144,190.14106950826084
,2067,,,Basilicata,20094.0,right_only,BSL,20094.0,,113.82240313583597,107.10994764397905,121.3970588235294,176.53818094158288,165.52295578437312,187.60162283703198
,2068,,,Basilicata,19853.0,right_only,BSL,19853.0,,113.82240313583597,107.10994764397905,121.3970588235294,174.42084732921492,163.53773470623864,185.35159839671522
,2069,,,Basilicata,19643.0,right_only,BSL,19643.0,,113.82240313583597,107.10994764397905,121.3970588235294,172.5758678329607,161.80787401574804,183.3909961873106
,2070,,,Basilicata,19466.0,right_only,BSL,19466.0,,113.82240313583597,107.10994764397905,121.3970588235294,171.02081368611786,160.34984857662025,181.7384886108124
,2071,,,Basilicata,19316.0,right_only,BSL,19316.0,,113.82240313583597,107.10994764397905,121.3970588235294,169.7029711887934,159.11423379769838,180.33805846123767
,2072,,,Basilicata,19189.0,right_only,BSL,19189.0,,113.82240313583597,107.10994764397905,121.3970588235294,168.58719787439205,158.06807995154452,179.1523609345977
,2073,,,Basilicata,19079.0,right_only,BSL,19079.0,,113.82240313583597,107.10994764397905,121.3970588235294,167.62078004302077,157.16196244700183,178.12537882490957
,2074,,,Basilicata,18980.0,right_only,BSL,18980.0,,113.82240313583597,107.10994764397905,121.3970588235294,166.75100399478666,156.3464566929134,177.20109492619025
,2075,,,Basilicata,18887.0,right_only,BSL,18887.0,,113.82240313583597,107.10994764397905,121.3970588235294,165.9339416464455,155.58037552998184,176.3328282334539
,2076,,,Basilicata,18795.0,right_only,BSL,18795.0,,113.82240313583597,107.10994764397905,121.3970588235294,165.12566491475317,154.82253179890975,175.47389774171475
,2077,,,Basilicata,18705.0,right_only,BSL,18705.0,,113.82240313583597,107.10994764397905,121.3970588235294,164.3349594163585,154.08116293155663,174.6336396519699
,2078,,,Basilicata,18613.0,right_only,BSL,18613.0,,113.82240313583597,107.10994764397905,121.3970588235294,163.52668268466616,153.32331920048458,173.7747091602307
,2079,,,Basilicata,18528.0,right_only,BSL,18528.0,,113.82240313583597,107.10994764397905,121.3970588235294,162.77990526951564,152.62313749242884,172.9811320754717
,2080,,,Basilicata,18442.0,right_only,BSL,18442.0,,113.82240313583597,107.10994764397905,121.3970588235294,162.0243422377163,151.91471835251363,172.17821878971552
ITF6,2015,92064.0,884.0,Calabria,,left_only,,92064.0,104.1447963800905,104.1447963800905,104.1447963800905,104.1447963800905,884.0,884.0,884.0
ITF6,2016,90541.0,872.0,Calabria,,left_only,,90541.0,103.83142201834862,103.83142201834862,103.83142201834862,103.83142201834862,872.0,872.0,872.0
ITF6,2017,88943.0,858.0,Calabria,,left_only,,88943.0,103.66317016317016,103.66317016317016,103.66317016317016,103.66317016317016,858.0,858.0,858.0
ITF6,2018,86539.0,843.0,Calabria,,left_only,,86539.0,102.65599051008304,102.65599051008304,102.65599051008304,102.65599051008304,843.0,843.0,843.0
ITF6,2019,84815.0,827.0,Calabria,,left_only,,84815.0,102.55743651753325,102.55743651753325,102.55743651753325,102.55743651753325,827.0,827.0,827.0
ITF6,2020,82657.0,821.0,Calabria,,left_only,,82657.0,100.67844092570037,100.67844092570037,100.67844092570037,100.67844092570037,821.0,821.0,821.0
ITF6,2021,80867.0,814.0,Calabria,,left_only,,80867.0,99.34520884520884,99.34520884520884,99.34520884520884,99.34520884520884,814.0,814.0,814.0
ITF6,2022,79655.0,808.0,Calabria,,left_only,,79655.0,98.58292079207921,98.58292079207921,98.58292079207921,98.58292079207921,808.0,808.0,808.0
,2024,,,Calabria,160228.0,right_only,BSL,160228.0,,102.60671351380815,98.58292079207921,104.1447963800905,1561.5742334290587,1538.5118178658324,1625.3119578180906
,2025,,,Calabria,158415.0,right_only,BSL,158415.0,,102.60671351380815,98.58292079207921,104.1447963800905,1543.9048243045181,1521.1033628779978,1606.9213483146068
,2026,,,Calabria,155593.0,right_only,BSL,155593.0,,102.60671351380815,98.58292079207921,104.1447963800905,1516.4017506423818,1494.0064737573862,1578.2957002071432
,2027,,,Calabria,151823.0,right_only,BSL,151823.0,,102.60671351380815,98.58292079207921,104.1447963800905,1479.6595154523554,1457.8068734793187,1540.053781934593
,2028,,,Calabria,147262.0,right_only,BSL,147262.0,,102.60671351380815,98.58292079207921,104.1447963800905,1435.2082330381086,1414.0120785540494,1493.788161446237
,2029,,,Calabria,143420.0,right_only,BSL,143420.0,,102.60671351380815,98.58292079207921,104.1447963800905,1397.7642893776094,1377.1211331247828,1454.815893540895
,2030,,,Calabria,140220.0,right_only,BSL,140220.0,,102.60671351380815,98.58292079207921,104.1447963800905,1366.5772462454916,1346.3946819603755,1422.3559098612768
,2031,,,Calabria,136831.0,right_only,BSL,136831.0,,102.60671351380815,98.58292079207921,104.1447963800905,1333.548218378383,1313.8534497740702,1387.978758395581
,2032,,,Calabria,133693.0,right_only,BSL,133693.0,,102.60671351380815,98.58292079207921,104.1447963800905,1302.9654242069498,1283.7223236009731,1356.1476868997552
,2033,,,Calabria,131146.0,right_only,BSL,131146.0,,102.60671351380815,98.58292079207921,104.1447963800905,1278.1424870639796,1259.2659888773028,1330.311568639759
,2034,,,Calabria,127694.0,right_only,BSL,127694.0,,102.60671351380815,98.58292079207921,104.1447963800905,1244.4994642852075,1226.1198296836983,1295.2953612453707
,2035,,,Calabria,123888.0,right_only,BSL,123888.0,,102.60671351380815,98.58292079207921,104.1447963800905,1207.406374859945,1189.5745568300313,1256.6882681564246
,2036,,,Calabria,120870.0,right_only,BSL,120870.0,,102.60671351380815,98.58292079207921,104.1447963800905,1177.9930948059662,1160.5956725755996,1226.0744460485846
,2037,,,Calabria,118227.0,right_only,BSL,118227.0,,102.60671351380815,98.58292079207921,104.1447963800905,1152.2345463690324,1135.217544316997,1199.2645282781998
,2038,,,Calabria,115946.0,right_only,BSL,115946.0,,102.60671351380815,98.58292079207921,104.1447963800905,1130.0040321864196,1113.3153458463678,1176.126646161572
,2039,,,Calabria,113994.0,right_only,BSL,113994.0,,102.60671351380815,98.58292079207921,104.1447963800905,1110.9799358758278,1094.5722106360793,1156.3260561170046
,2040,,,Calabria,112412.0,right_only,BSL,112412.0,,102.60671351380815,98.58292079207921,104.1447963800905,1095.561841427387,1079.3818213416753,1140.2786516853932
,2041,,,Calabria,111000.0,right_only,BSL,111000.0,,102.60671351380815,98.58292079207921,104.1447963800905,1081.8005586453398,1065.8237747653807,1125.9556838867616
,2042,,,Calabria,109750.0,right_only,BSL,109750.0,,102.60671351380815,98.58292079207921,104.1447963800905,1069.6181199218563,1053.821254779284,1113.2760027619108
,2043,,,Calabria,108646.0,right_only,BSL,108646.0,,102.60671351380815,98.58292079207921,104.1447963800905,1058.8585900412756,1043.2206291275634,1102.0773083924423
,2044,,,Calabria,107691.0,right_only,BSL,107691.0,,102.60671351380815,98.58292079207921,104.1447963800905,1049.5512068565342,1034.0507038581857,1092.3900320130563
,2045,,,Calabria,106809.0,right_only,BSL,106809.0,,102.60671351380815,98.58292079207921,104.1447963800905,1040.9552780932443,1025.5817257559959,1083.4432490113616
,2046,,,Calabria,105964.0,right_only,BSL,105964.0,,102.60671351380815,98.58292079207921,104.1447963800905,1032.7199495161694,1017.4680222453945,1074.8717845709623
,2047,,,Calabria,105178.0,right_only,BSL,105178.0,,102.60671351380815,98.58292079207921,104.1447963800905,1025.0596320468428,1009.920837678137,1066.898801079656
,2048,,,Calabria,104413.0,right_only,BSL,104413.0,,102.60671351380815,98.58292079207921,104.1447963800905,1017.6039795480709,1002.5752954466458,1059.1388362312473
,2049,,,Calabria,103648.0,right_only,BSL,103648.0,,102.60671351380815,98.58292079207921,104.1447963800905,1010.148327049299,995.2297532151547,1051.3788713828385
,2050,,,Calabria,102870.0,right_only,BSL,102870.0,,102.60671351380815,98.58292079207921,104.1447963800905,1002.5659771878029,987.7593847758081,1043.4870378507312
,2051,,,Calabria,102089.0,right_only,BSL,102089.0,,102.60671351380815,98.58292079207921,104.1447963800905,994.9543894733704,980.2602102884949,1035.5647730839244
,2052,,,Calabria,101224.0,right_only,BSL,101224.0,,102.60671351380815,98.58292079207921,104.1447963800905,986.5241418767197,971.9544664581161,1026.7904337455277
,2053,,,Calabria,100295.0,right_only,BSL,100295.0,,102.60671351380815,98.58292079207921,104.1447963800905,977.4701534174267,963.0341936044491,1017.3668947335384
,2054,,,Calabria,99282.0,right_only,BSL,99282.0,,102.60671351380815,98.58292079207921,104.1447963800905,967.5975050759157,953.3073514077164,1007.0912811499592
,2055,,,Calabria,98185.0,right_only,BSL,98185.0,,102.60671351380815,98.58292079207921,104.1447963800905,956.9061968521864,942.773939867918,995.96359299479
,2056,,,Calabria,97000.0,right_only,BSL,97000.0,,102.60671351380815,98.58292079207921,104.1447963800905,945.3572449423241,931.3955509210983,983.9432552884314
,2057,,,Calabria,95775.0,right_only,BSL,95775.0,,102.60671351380815,98.58292079207921,104.1447963800905,933.4184549933102,919.6330813347237,971.5171677860775
,2058,,,Calabria,94490.0,right_only,BSL,94490.0,,102.60671351380815,98.58292079207921,104.1447963800905,920.894907985569,907.2944907890163,958.4824555897308
,2059,,,Calabria,93163.0,right_only,BSL,93163.0,,102.60671351380815,98.58292079207921,104.1447963800905,907.9620310367189,894.5526155717762,945.021706107589
,2060,,,Calabria,91794.0,right_only,BSL,91794.0,,102.60671351380815,98.58292079207921,104.1447963800905,894.6198241467597,881.4074556830031,931.1349193396522
,2061,,,Calabria,90414.0,right_only,BSL,90414.0,,102.60671351380815,98.58292079207921,104.1447963800905,881.1704117960339,868.1566736183524,917.1365513778169
,2062,,,Calabria,89021.0,right_only,BSL,89021.0,,102.60671351380815,98.58292079207921,104.1447963800905,867.5943020825838,854.7810653458464,903.0063147322829
,2063,,,Calabria,87643.0,right_only,BSL,87643.0,,102.60671351380815,98.58292079207921,104.1447963800905,854.1643816338155,841.5494873131735,889.0282342602474
,2064,,,Calabria,86301.0,right_only,BSL,86301.0,,102.60671351380815,98.58292079207921,104.1447963800905,841.0853154202836,828.6635818561001,875.4153286046073
,2065,,,Calabria,85009.0,right_only,BSL,85009.0,,102.60671351380815,98.58292079207921,104.1447963800905,828.493546755691,816.2577771984706,862.3096101939615
,2066,,,Calabria,83781.0,right_only,BSL,83781.0,,102.60671351380815,98.58292079207921,104.1447963800905,816.5255189537407,804.4665015641293,849.8530914569079
,2067,,,Calabria,82635.0,right_only,BSL,82635.0,,102.60671351380815,98.58292079207921,104.1447963800905,805.356659132051,793.4625912408759,838.2283598016446
,2068,,,Calabria,81595.0,right_only,BSL,81595.0,,102.60671351380815,98.58292079207921,104.1447963800905,795.2208701141127,783.4764946124435,827.6788651057686
,2069,,,Calabria,80660.0,right_only,BSL,80660.0,,102.60671351380815,98.58292079207921,104.1447963800905,786.108405948947,774.4986096628433,818.1944636243801
,2070,,,Calabria,79831.0,right_only,BSL,79831.0,,102.60671351380815,98.58292079207921,104.1447963800905,778.0290125875327,766.5385384080639,809.785299102379
,2071,,,Calabria,79122.0,right_only,BSL,79122.0,,102.60671351380815,98.58292079207921,104.1447963800905,771.1191333435728,759.73070907195,802.5933839683636
,2072,,,Calabria,78509.0,right_only,BSL,78509.0,,102.60671351380815,98.58292079207921,104.1447963800905,765.1448653935765,753.8446732707681,796.3752683447367
,2073,,,Calabria,77973.0,right_only,BSL,77973.0,,102.60671351380815,98.58292079207921,104.1447963800905,759.9210356689467,748.69799270073,790.9382210784006
,2074,,,Calabria,77506.0,right_only,BSL,77506.0,,102.60671351380815,98.58292079207921,104.1447963800905,755.3696765618533,744.2138512339242,786.2010922101563
,2075,,,Calabria,77078.0,right_only,BSL,77078.0,,102.60671351380815,98.58292079207921,104.1447963800905,751.1984095429325,740.1041883906847,781.8595693930074
,2076,,,Calabria,76684.0,right_only,BSL,76684.0,,102.60671351380815,98.58292079207921,104.1447963800905,747.3585048572905,736.3209940910671,777.8629339024543
,2077,,,Calabria,76313.0,right_only,BSL,76313.0,,102.60671351380815,98.58292079207921,104.1447963800905,743.7427570441606,732.7586461591936,774.0996045445986
,2078,,,Calabria,75954.0,right_only,BSL,75954.0,,102.60671351380815,98.58292079207921,104.1447963800905,740.2439606427761,729.3115224191866,770.4580001255414
,2079,,,Calabria,75635.0,right_only,BSL,75635.0,,102.60671351380815,98.58292079207921,104.1447963800905,737.1350022805431,726.2484793187348,767.2221455024794
,2080,,,Calabria,75338.0,right_only,BSL,75338.0,,102.60671351380815,98.58292079207921,104.1447963800905,734.2404548398434,723.3966805700383,764.2094532672148
ITF3,2015,312006.0,1862.0,Campania,,left_only,,312006.0,167.56498388829215,167.56498388829215,167.56498388829215,167.56498388829215,1862.0,1862.0,1862.0
ITF3,2016,305642.0,1843.0,Campania,,left_only,,305642.0,165.8393922951709,165.8393922951709,165.8393922951709,165.8393922951709,1843.0,1843.0,1843.0
ITF3,2017,301716.0,1822.0,Campania,,left_only,,301716.0,165.596048298573,165.596048298573,165.596048298573,165.596048298573,1822.0,1822.0,1822.0
ITF3,2018,293565.0,1809.0,Campania,,left_only,,293565.0,162.28026533996683,162.28026533996683,162.28026533996683,162.28026533996683,1809.0,1809.0,1809.0
ITF3,2019,286330.0,1783.0,Campania,,left_only,,286330.0,160.5888951205833,160.5888951205833,160.5888951205833,160.5888951205833,1783.0,1783.0,1783.0
ITF3,2020,278484.0,1771.0,Campania,,left_only,,278484.0,157.24675324675326,157.24675324675326,157.24675324675326,157.24675324675326,1771.0,1771.0,1771.0
ITF3,2021,270047.0,1764.0,Campania,,left_only,,270047.0,153.08786848072563,153.08786848072563,153.08786848072563,153.08786848072563,1764.0,1764.0,1764.0
ITF3,2022,262532.0,1751.0,Campania,,left_only,,262532.0,149.93260993717877,149.93260993717877,149.93260993717877,149.93260993717877,1751.0,1751.0,1751.0
,2024,,,Campania,512806.0,right_only,BSL,512806.0,,161.43458023027506,149.93260993717877,167.56498388829215,3176.5560963984194,3060.3410575437656,3420.2432693919213
,2025,,,Campania,503789.0,right_only,BSL,503789.0,,161.43458023027506,149.93260993717877,167.56498388829215,3120.7006533629938,3006.529098799382,3360.1029169777394
,2026,,,Campania,494743.0,right_only,BSL,494743.0,,161.43458023027506,149.93260993717877,167.56498388829215,3064.6655709965235,2952.544072870394,3299.769144332881
,2027,,,Campania,483654.0,right_only,BSL,483654.0,,161.43458023027506,149.93260993717877,167.56498388829215,2995.97520748096,2886.366762177651,3225.8092499200093
,2028,,,Campania,470141.0,right_only,BSL,470141.0,,161.43458023027506,149.93260993717877,167.56498388829215,2912.2694736739613,2805.723421985475,3135.6820920878213
,2029,,,Campania,458950.0,right_only,BSL,458950.0,,161.43458023027506,149.93260993717877,167.56498388829215,2842.9472752698966,2738.9373922296368,3061.041892036018
,2030,,,Campania,448635.0,right_only,BSL,448635.0,,161.43458023027506,149.93260993717877,167.56498388829215,2779.051423555311,2677.379185015673,2992.244316883275
,2031,,,Campania,437113.0,right_only,BSL,437113.0,,161.43458023027506,149.93260993717877,167.56498388829215,2707.678858993464,2608.6178022217523,2915.3964583365073
,2032,,,Campania,428516.0,right_only,BSL,428516.0,,161.43458023027506,149.93260993717877,167.56498388829215,2654.4250890283365,2557.3123337371717,2858.057364435573
,2033,,,Campania,423166.0,right_only,BSL,423166.0,,161.43458023027506,149.93260993717877,167.56498388829215,2621.2847296804903,2525.384422094447,2822.3746667072965
,2034,,,Campania,414991.0,right_only,BSL,414991.0,,161.43458023027506,149.93260993717877,167.56498388829215,2570.6450217050433,2476.597379537573,2767.8501706458637
,2035,,,Campania,408951.0,right_only,BSL,408951.0,,161.43458023027506,149.93260993717877,167.56498388829215,2533.230485170279,2440.5516624680295,2727.5654053601083
,2036,,,Campania,405179.0,right_only,BSL,405179.0,,161.43458023027506,149.93260993717877,167.56498388829215,2509.8649832151245,2418.0409928014205,2702.4074360458912
,2037,,,Campania,400976.0,right_only,BSL,400976.0,,161.43458023027506,149.93260993717877,167.56498388829215,2483.8296691330693,2392.958186701538,2674.374841924032
,2038,,,Campania,396314.0,right_only,BSL,396314.0,,161.43458023027506,149.93260993717877,167.56498388829215,2454.9510980527593,2365.136144817728,2643.2808724269803
,2039,,,Campania,391850.0,right_only,BSL,391850.0,,161.43458023027506,149.93260993717877,167.56498388829215,2427.299029991304,2338.4957340563965,2613.507496229031
,2040,,,Campania,387758.0,right_only,BSL,387758.0,,161.43458023027506,149.93260993717877,167.56498388829215,2401.9513009349703,2314.075357525176,2586.215234714244
,2041,,,Campania,384024.0,right_only,BSL,384024.0,,161.43458023027506,149.93260993717877,167.56498388829215,2378.821188448081,2291.79146554874,2561.310712598845
,2042,,,Campania,380609.0,right_only,BSL,380609.0,,161.43458023027506,149.93260993717877,167.56498388829215,2357.6671086026804,2271.411312602963,2538.533813020889
,2043,,,Campania,377535.0,right_only,BSL,377535.0,,161.43458023027506,149.93260993717877,167.56498388829215,2338.625339511974,2253.066191034788,2518.0312685691647
,2044,,,Campania,374842.0,right_only,BSL,374842.0,,161.43458023027506,149.93260993717877,167.56498388829215,2321.9436595636093,2236.9948142022913,2500.069865768744
